hr,fr,jr,flr,jaw_angle,temple_ratio,chin_ratio,label
0.829590527620886,0.8211937322173011,0.8834626749189612,0.8183282568150372,118.83480396322648,1.0137625344255885,0.7931639428689177,Heart
0.8173120518302042,0.8582386843512937,0.8869900315329357,0.8116812855998589,116.71438242039461,1.0069371640448552,0.8025222216324314,Heart
0.8969989393452774,0.8837515368500326,0.8633475063083927,0.8807553035701763,111.43913235340447,1.0184428475301335,0.7781315989973465,Heart
1.1313745041024816,0.84828505744273,0.8894500730805,1.117318014467476,99.17114319551013,1.0125805629668516,0.801990156225653,Heart
1.0075935681673487,0.8400141395368227,0.8963908803432287,0.9987091940915154,104.81775298451817,1.0088958569004816,0.8034613401537262,Heart
1.0456804529349764,0.8432845969000056,0.8652797929895023,1.0303068387761947,107.04251605553029,1.01492139388014,0.7697273938431194,Heart
0.8550308473732157,0.8256546443227099,0.8809255944211827,0.8491581818033078,109.83110989060427,1.0069158676154264,0.7835005099131507,Heart
0.7845453472333614,0.8494555958315188,0.8598843143685939,0.7721305296116792,112.5544292445201,1.0160786514009827,0.7668035773747911,Heart
0.9505329757639494,0.8494776194508823,0.8946675597390628,0.9434913290529199,119.2820331883842,1.0074633931380141,0.8083016302966373,Heart
0.8979757786861083,0.8746111558364373,0.8637398125815099,0.8806373867665249,110.08372048012546,1.019688457678643,0.7787952655295199,Heart
0.9955596418869773,0.8452321542228701,0.8678596510905335,0.9822380812503366,114.74689663136917,1.0135624558759553,0.778880948889722,Heart
0.9092556323312299,0.839382802888182,0.876970793046766,0.897251230431791,114.67674602547739,1.013379086583879,0.7963878435430092,Heart
0.8749304898355301,0.8562093974335071,0.8612847005335482,0.8559162688827447,112.81675254216782,1.0222150479480958,0.7694520364306991,Heart
0.8991463611447158,0.8611245950774857,0.8690703359958061,0.8906910597791838,104.61308890848373,1.0094929675926332,0.774197316330194,Heart
0.7699604543336216,0.8195217162093802,0.8844227624618229,0.7661404353813036,124.00055340143432,1.0049860557880836,0.8017670028655242,Heart
0.8419860478022276,0.8555205314648971,0.8854795724232999,0.832187568634863,121.49702995449337,1.0117743637812786,0.7936970172507442,Heart
0.9633455250386257,0.8528170619700959,0.8734181485790306,0.9556583325169439,106.53387113034555,1.008043871182953,0.7823684867165167,Heart
0.9292741480003093,0.8488067457792502,0.8825987045111191,0.9158773520146751,109.05471672322794,1.0146272816509383,0.7912894194254483,Heart
0.8945236245206314,0.8524562165936183,0.8507454944703433,0.8758724844320233,108.8288231464948,1.0212943555370424,0.7603754617752986,Heart
0.9223926670588938,0.8298602304774871,0.8799842142235083,0.914470118428239,113.43987136618077,1.0086635401977615,0.7939966293214058,Heart
0.8918679117055011,0.8579841509995191,0.8795797207604517,0.8767509898868682,114.98824087397216,1.017241978615369,0.7846504104333735,Heart
